0.144	1	1.99131	-0.468044	0.0447075	
0.145	1	1.99131	-0.468195	0.0441916	
0.146	1	1.99131	-0.468345	0.0436755	
0.147	1	1.99131	-0.468494	0.0431592	
0.148	1	1.99131	-0.468643	0.0426426	
0.149	1	1.99131	-0.468792	0.0421259	
0.15	1	1.99131	-0.468939	0.041609	
0.151	1	1.99131	-0.469086	0.0410918	
0.152	1	1.99131	-0.469232	0.0405745	
0.153	1	1.99131	-0.469378	0.040057	
0.154	1	1.99131	-0.469523	0.0395392	
0.155	1	1.99131	-0.469667	0.0390213	
0.156	1	1.99131	-0.469811	0.0385032	
0.157	1	1.99131	-0.469954	0.0379848	
0.158	1	1.99131	-0.470096	0.0374663	
0.159	1	1.99131	-0.470237	0.0369476	
0.16	1	1.99131	-0.470378	0.0364287	
0.161	1	1.99131	-0.470519	0.0359096	
0.162	1	1.99131	-0.470658	0.0353903	
0.163	1	1.99131	-0.470797	0.0348708	
0.164	1	1.99131	-0.470935	0.0343511	
0.165	1	1.99131	-0.471073	0.0338312	
0.166	1	1.99131	-0.47121	0.0333112	
0.167	1	1.99131	-0.471346	0.0327909	
0.168	1	1.99131	-0.471481	0.0322705	
0.169	1	1.99131	-0.471616	0.0317499	
0.17	1	1.99131	-0.471751	0.0312291	
0.171	1	1.99131	-0.471884	0.0307081	
0.172	1	1.99131	-0.472017	0.0301869	
0.173	1	1.99131	-0.472149	0.0296656	
0.174	1	1.99131	-0.472281	0.0291441	
0.175	1	1.99131	-0.472412	0.0286223	
0.176	1	1.99131	-0.472542	0.0281005	
0.177	1	1.99131	-0.472671	0.0275784	
0.178	1	1.99131	-0.4728	0.0270561	
0.179	1	1.99131	-0.472928	0.0265337	
0.18	1	1.99131	-0.473056	0.0260111	
0.181	1	1.99131	-0.473182	0.0254883	
0.182	1	1.99131	-0.473309	0.0249654	
0.183	1	1.99131	-0.473434	0.0244423	
0.184	1	1.99131	-0.473559	0.023919	
0.185	1	1.99131	-0.473683	0.0233955	
0.186	1	1.99131	-0.473806	0.0228719	
0.187	1	1.99131	-0.473929	0.0223481	
0.188	1	1.99131	-0.474051	0.0218241	
0.189	1	1.99131	-0.474173	0.0213	
0.19	1	1.99131	-0.474293	0.0207757	
0.191	1	1.99131	-0.474414	0.0202512	
0.192	1	1.99131	-0.474533	0.0197265	
0.193	1	1.99131	-0.474652	0.0192017	
0.194	1	1.99131	-0.47477	0.0186768	
0.195	1	1.99131	-0.474887	0.0181516	
0.196	1	1.99131	-0.475004	0.0176263	
0.197	1	1.99131	-0.47512	0.0171009	
0.198	1	1.99131	-0.475235	0.0165753	
0.199	1	1.99131	-0.47535	0.0160495	
0.2	1	1.99131	-0.475464	0.0155236	
0.201	1	1.99131	-0.475577	0.0149975	
0.202	1	1.99131	-0.47569	0.0144713	
0.203	1	1.99131	-0.475802	0.0139449	
0.204	1	1.99131	-0.475913	0.0134183	
0.205	1	1.99131	-0.476023	0.0128916	
0.206	1	1.99131	-0.476133	0.0123647	
0.207	1	1.99131	-0.476243	0.0118377	
0.208	1	1.99131	-0.476351	0.0113106	
0.209	1	1.99131	-0.476459	0.0107833	
0.21	1	1.99131	-0.476566	0.0102558	
0.211	1	1.99131	-0.476673	0.0097282	
0.212	1	1.99131	-0.476779	0.00920045	
0.213	1	1.99131	-0.476884	0.00867254	
0.214	1	1.99131	-0.476988	0.0081445	
0.215	1	1.99131	-0.477092	0.00761631	
0.216	1	1.99131	-0.477195	0.00708797	
0.217	1	1.99131	-0.477298	0.0065595	
0.218	1	1.99131	-0.477399	0.00603088	
0.219	1	1.99131	-0.4775	0.00550212	
0.22	1	1.99131	-0.477601	0.00497322	
0.221	1	1.99131	-0.4777	0.00444418	
0.222	1	1.99131	-0.477799	0.00391501	
0.223	1	1.99131	-0.477898	0.00338569	
0.224	1	1.99131	-0.477995	0.00285624	
0.225	1	1.99131	-0.478092	0.00232666	
0.226	1	1.99131	-0.478189	0.00179694	
0.227	1	1.99131	-0.478284	0.00126708	
0.228	1	1.99131	-0.478379	0.000737099	
0.229	1	1.99131	-0.478474	0.000206981	
0.23	1	1.99131	-0.478567	-0.000323268	
0.231	1	1.99131	-0.47866	-0.000853647	
0.232	1	1.99131	-0.478752	-0.00138416	
0.233	1	1.99131	-0.478844	-0.00191479	
0.234	1	1.99131	-0.478935	-0.00244556	
0.235	1	1.99131	-0.479025	-0.00297645	
0.236	1	1.99131	-0.479114	-0.00350746	
0.237	1	1.99131	-0.479203	-0.0040386	
0.238	1	1.99131	-0.479291	-0.00456986	
0.239	1	1.99131	-0.479379	-0.00510125	
0.24	1	1.99131	-0.479465	-0.00563276	
0.241	1	1.99131	-0.479551	-0.00616439	
0.242	1	1.99131	-0.479637	-0.00669614	
0.243	1	1.99131	-0.479721	-0.00722801	
0.244	1	1.99131	-0.479805	-0.00775999	
0.245	1	1.99131	-0.479889	-0.0082921	
0.246	1	1.99131	-0.479971	-0.00882432	
0.247	1	1.99131	-0.480053	-0.00935665	
0.248	1	1.99131	-0.480135	-0.0098891	
0.249	1	1.99131	-0.480215	-0.0104217	
0.25	1	1.99131	-0.480295	-0.0109543	
0.251	1	1.99131	-0.480374	-0.0114871	
0.252	1	1.99131	-0.480453	-0.01202	
0.253	1	1.99131	-0.480531	-0.012553	
0.254	1	1.99131	-0.480608	-0.0130862	
0.255	1	1.99131	-0.480684	-0.0136194	
0.256	1	1.99131	-0.48076	-0.0141527	
